"pitch_type","batter_num","pitch_rl","bat_rl","inning","balls","strikes","out","on_1b","on_2b","on_3b","score_diff","era","rbi","avg","hr","pitcher_at_home","pitcher_wins","pitcher_losses","batter_wins","batter_losses","prev_pitch_type0","prev_pitch_typeCH","prev_pitch_typeCU","prev_pitch_typeFF","prev_pitch_typeFT","prev_pitch_typePO","prev_pitch_typeSL","prevprev_pitch_type0","prevprev_pitch_typeCH","prevprev_pitch_typeCU","prevprev_pitch_typeFF","prevprev_pitch_typeFT","prevprev_pitch_typeSL"
"FF",22,"1","1",7,"3","2",1,0,0,0,0,5.07,28,0.261,6,1,4,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"FF",21,"1","1",6,"1","2",0,0,0,0,1,3.12,34,0.247,17,-1,4,9,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"FF",17,"1","1",4,"0","0",1,1,1,0,-2,1.5,4,0.282,1,-1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FT",2,"1","0",1,"0","1",0,0,0,0,-1,2.29,35,0.293,7,-1,8,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"SL",16,"1","1",5,"0","2",0,1,0,0,2,4.16,11,0.204,2,1,10,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"SL",5,"1","1",2,"1","0",0,1,0,0,0,4.38,64,0.241,19,1,10,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"SL",2,"1","1",1,"1","1",0,1,0,0,0,4.64,5,0.253,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"SL",18,"1","1",4,"1","1",2,1,0,0,1,4.94,6,0.231,1,1,5,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"FF",3,"1","1",1,"0","1",2,0,0,0,0,2.2,19,0.309,7,1,2,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"FF",17,"1","1",5,"0","1",2,0,0,0,0,2.71,18,0.27,0,1,9,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"FT",26,"1","0",8,"0","0",2,1,0,0,1,1.8,0,0.08,0,1,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",15,"1","0",4,"0","2",2,0,0,0,-1,2.73,14,0.247,2,1,1,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"FF",3,"1","1",1,"1","2",1,1,0,0,0,4.64,2,0.156,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"FT",3,"1","0",1,"0","0",1,0,0,0,-1,4.62,79,0.331,31,-1,9,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",18,"1","1",6,"0","0",0,0,0,0,1,2.92,1,0.2,0,1,10,8,5,13,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",18,"1","1",4,"0","1",0,0,0,0,-4,4.67,1,0.111,0,-1,5,3,5,1,0,0,0,1,0,0,0,1,0,0,0,0,0
"FF",6,"1","0",2,"1","0",1,0,0,0,0,2.73,14,0.247,2,1,1,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"FT",17,"1","0",4,"0","0",1,1,0,0,1,4.38,14,0.207,2,1,10,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",20,"1","1",6,"2","2",0,0,0,0,-1,1.77,4,0.333,1,-1,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"SL",15,"1","0",3,"2","2",2,0,0,1,0,0,5,0.16,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"FF",9,"1","0",1,"1","1",2,1,1,1,-1,4.49,22,0.23,4,-1,6,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"FF",8,"1","1",2,"0","0",1,0,0,0,0,4.44,8,0.183,2,-1,8,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",18,"1","1",5,"0","2",2,0,0,0,-1,1.47,2,0.111,0,1,2,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
"FT",14,"1","0",4,"2","2",2,0,0,0,3,4.51,8,0.2,3,-1,9,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"FF",9,"1","0",3,"0","0",0,0,0,0,0,4.16,1,0.1,0,1,10,8,10,5,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",12,"1","1",4,"0","2",0,0,0,0,1,4.53,40,0.294,7,1,6,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"FF",23,"1","0",8,"3","2",0,0,0,0,1,4.34,19,0.293,5,1,10,7,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"FF",21,"1","1",6,"0","1",1,0,0,0,4,3.01,71,0.292,28,1,5,9,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"SL",3,"1","0",1,"1","0",0,1,0,0,0,2.69,62,0.329,8,-1,10,7,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"SL",21,"1","1",5,"0","0",2,1,0,0,4,2.2,19,0.309,7,1,2,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FT",1,"1","0",1,"2","0",0,0,0,0,0,3.71,4,0.196,0,-1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"FF",25,"1","1",7,"2","0",0,0,0,0,2,2.34,13,0.206,4,1,7,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"SL",20,"1","1",5,"2","0",0,0,0,0,0,1.5,6,0.316,0,-1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"FF",10,"1","0",3,"0","0",2,1,0,0,0,2.92,26,0.287,2,1,10,8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",23,"1","1",6,"0","0",2,1,0,0,0,1.83,27,0.255,5,-1,5,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",21,"1","1",6,"1","2",0,0,0,0,2,4.16,47,0.276,17,1,10,8,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"FF",7,"1","0",2,"1","0",1,0,0,0,-1,1.47,11,0.262,1,1,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"FF",7,"1","1",2,"1","1",1,0,0,0,-2,4.2,46,0.255,10,-1,10,7,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"FF",4,"1","0",1,"1","0",2,0,0,1,0,4.16,24,0.25,5,1,10,8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"FF",26,"1","1",7,"2","2",2,0,0,0,2,4.6,2,0.253,0,-1,6,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"FF",26,"1","0",5,"0","1",2,1,0,0,-5,3.82,8,0.254,4,-1,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"FF",17,"1","1",5,"1","1",0,0,0,0,-1,4.2,13,0.274,1,-1,10,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"SL",12,"1","0",4,"0","1",0,0,0,0,7,2.57,49,0.276,20,-1,8,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"FF",10,"1","0",3,"1","2",2,0,0,0,1,3.12,35,0.285,6,-1,4,9,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"FF",23,"1","0",7,"2","2",0,0,0,0,-2,1.47,13,0.252,7,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"FF",14,"1","1",4,"0","0",2,1,0,0,1,3.12,3,0.156,0,-1,4,9,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FT",25,"1","0",6,"0","1",2,1,0,0,-2,2.31,17,0.232,6,-1,6,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"FF",16,"1","1",5,"0","0",1,0,0,0,2,4.57,31,0.235,3,1,7,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",11,"1","0",4,"3","1",0,0,0,0,2,2.93,21,0.268,6,-1,2,7,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"SL",26,"1","0",6,"0","0",1,1,1,0,1,0,0,0.192,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"SL",3,"1","1",1,"2","1",1,0,1,0,0,4.74,33,0.25,8,-1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"FF",2,"1","1",1,"0","2",0,1,0,0,0,4.87,37,0.26,11,1,4,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"FF",6,"1","1",2,"0","1",1,0,0,0,0,1.8,10,0.277,2,1,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"FF",3,"1","0",1,"1","2",2,0,0,0,0,3.15,53,0.271,13,1,3,9,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"FT",20,"1","0",6,"2","2",1,0,0,0,-1,2.41,26,0.249,8,1,6,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"FF",14,"1","1",4,"0","2",1,0,1,0,2,2.34,8,0.322,1,1,7,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"FF",14,"1","1",3,"1","2",2,1,1,1,-1,4.56,21,0.26,4,1,6,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"FF",21,"1","1",5,"2","1",0,0,0,0,-2,2.9,76,0.302,19,-1,3,9,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"FF",11,"1","0",3,"1","1",1,0,0,0,-1,4.71,27,0.283,5,-1,6,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"SL",22,"1","1",6,"0","2",1,0,0,0,0,1.83,27,0.283,2,-1,5,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"SL",10,"1","1",1,"0","2",2,0,1,1,-5,4.67,22,0.283,4,-1,5,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"FT",23,"1","0",7,"2","1",0,1,0,0,0,2.71,37,0.248,10,1,9,6,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"SL",7,"1","1",2,"1","0",1,0,0,0,0,4.32,41,0.304,9,1,8,6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"FF",16,"1","1",4,"0","0",1,0,0,0,0,4.56,38,0.247,5,1,6,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FT",21,"1","1",4,"0","1",0,1,0,0,0,1.71,19,0.297,7,-1,2,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"FF",15,"1","1",4,"3","2",2,1,0,0,0,4.32,47,0.313,5,1,8,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"SL",11,"1","1",3,"2","0",0,1,0,0,-2,1.5,6,0.316,0,-1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"SL",21,"1","1",6,"0","0",0,0,0,0,1,0,3,0.25,0,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"SL",2,"1","1",1,"0","1",0,1,0,0,0,5.07,20,0.271,3,1,4,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"SL",19,"1","1",4,"0","0",1,0,0,0,-4,4.67,22,0.283,4,-1,5,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",8,"1","0",2,"0","1",0,1,0,0,0,4.29,35,0.192,15,1,9,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"FT",24,"1","1",7,"1","0",0,1,0,0,1,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"FF",20,"1","0",6,"2","2",0,0,0,0,0,1.83,23,0.281,5,-1,5,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"FT",5,"1","1",2,"0","1",0,0,0,0,0,2.31,14,0.253,2,-1,6,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"FF",13,"1","1",3,"0","0",0,1,0,0,0,0,9,0.4,3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",3,"1","1",1,"0","0",0,1,0,0,0,4.67,44,0.295,9,-1,5,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",22,"1","0",6,"0","0",2,0,0,0,2,2.92,16,0.315,4,-1,1,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",7,"1","0",2,"2","0",2,0,0,0,0,4.87,27,0.244,9,1,4,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"SL",25,"1","1",8,"1","0",1,0,0,0,1,1.8,16,0.184,6,1,2,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"FF",22,"1","0",6,"0","1",2,0,0,0,0,2.66,30,0.271,14,1,3,7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"FT",6,"1","0",2,"1","0",2,0,0,0,0,1.8,7,0.215,1,1,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"FF",6,"1","1",1,"0","0",2,1,1,0,-1,2.69,2,0.357,0,-1,10,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",9,"1","0",3,"0","1",1,0,0,0,0,4.57,0,0.077,0,1,7,6,3,7,0,0,0,1,0,0,0,1,0,0,0,0,0
"FF",22,"1","0",6,"0","0",2,0,0,0,-2,2.85,46,0.272,14,1,2,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FT",18,"1","1",5,"1","0",0,1,0,0,4,3,0,0,0,-1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"SL",3,"1","0",1,"1","2",2,0,0,0,0,1.8,18,0.294,7,1,2,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"SL",14,"1","1",4,"2","2",2,0,0,0,-1,1.83,27,0.255,5,-1,5,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"FF",6,"1","1",2,"1","0",2,0,0,0,2,2.92,11,0.25,4,-1,1,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"FF",24,"1","0",6,"0","0",0,1,0,0,-2,4.53,36,0.282,14,1,6,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FT",14,"1","1",4,"0","2",0,1,0,0,0,3,3,0.412,1,-1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"FT",3,"1","1",1,"0","1",1,0,0,0,-1,1.83,44,0.307,11,-1,5,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"FF",9,"1","0",3,"0","2",2,0,0,0,1,4.33,0,0.389,0,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"FF",17,"1","0",4,"0","0",1,1,1,1,3,2.77,0,0.167,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"SL",24,"1","1",7,"1","2",0,1,1,1,4,1.5,0,0.188,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"FF",4,"1","1",1,"3","1",2,0,0,0,-1,4.62,71,0.244,16,-1,9,7,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"FF",6,"1","1",1,"1","1",2,1,1,0,-1,4.74,9,0.221,2,-1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"FF",15,"1","1",3,"0","0",1,0,0,0,-4,4.67,23,0.302,3,-1,5,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",14,"1","1",4,"0","1",0,1,0,0,-1,2.31,14,0.253,2,-1,6,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"SL",11,"1","0",3,"0","1",2,0,0,0,0,4.32,41,0.282,6,1,8,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"SL",15,"1","0",4,"1","2",1,0,0,0,2,4.6,16,0.236,4,-1,6,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"FF",21,"1","1",6,"0","0",2,0,0,0,4,4.51,10,0.262,2,-1,9,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",4,"1","0",1,"1","0",0,1,1,0,-1,4.49,60,0.24,22,-1,6,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"FF",25,"1","1",7,"1","1",0,1,1,0,0,4.59,42,0.273,5,1,7,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"SL",4,"1","1",1,"0","0",2,0,0,0,-1,4.62,71,0.244,16,-1,9,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",8,"1","1",2,"1","1",2,1,1,0,0,2.2,4,0.154,0,1,2,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"FF",8,"1","1",2,"0","0",2,0,0,0,0,4.6,2,0.253,0,-1,6,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",29,"1","1",7,"0","0",1,1,1,0,-1,5.64,6,0.321,1,1,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FT",20,"1","0",5,"0","0",0,1,0,0,1,4.94,21,0.262,2,1,5,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",1,"1","0",1,"0","0",0,0,0,0,0,4.6,26,0.309,8,-1,6,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"SL",7,"1","1",2,"1","2",1,0,0,0,-2,4.2,46,0.255,10,-1,10,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"FF",5,"1","1",1,"3","2",0,1,0,0,0,1.71,24,0.256,8,-1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"FF",8,"1","0",3,"1","1",0,0,0,0,0,4.62,14,0.2,3,-1,9,7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"FF",7,"1","1",2,"1","1",1,0,0,0,-2,1.77,32,0.261,9,-1,4,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"FF",17,"1","0",5,"0","0",0,0,0,0,0,4.78,8,0.221,1,-1,4,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",6,"1","0",2,"1","1",0,0,0,0,1,4.64,1,0.077,0,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"FF",5,"1","1",1,"1","0",1,1,1,1,0,4.44,34,0.233,8,-1,8,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"FT",17,"1","0",5,"0","1",0,0,0,0,0,4.87,13,0.199,1,1,4,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"FF",5,"1","1",1,"1","1",1,0,0,0,-3,2.46,40,0.22,15,1,3,7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"FF",24,"1","0",5,"1","1",0,1,0,0,-5,4.29,53,0.273,9,1,9,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"SL",4,"1","1",1,"0","0",2,0,1,0,0,5.07,28,0.261,6,1,4,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",21,"1","1",6,"1","0",1,0,0,0,0,2.66,44,0.288,18,1,3,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"FF",20,"1","1",4,"0","2",2,0,0,1,1,4.74,15,0.291,2,-1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"FF",11,"1","0",4,"1","0",0,0,0,0,1,2.64,34,0.254,6,1,9,6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"FF",28,"1","0",8,"0","1",2,0,1,0,0,1.8,5,0.22,0,1,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"SL",11,"1","1",2,"1","2",1,1,1,0,-3,3.82,9,0.303,2,-1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"FF",18,"1","1",5,"0","0",1,0,0,0,2,2.41,0,0.069,0,-1,6,5,3,7,1,0,0,0,0,0,0,1,0,0,0,0,0
"SL",6,"1","1",1,"0","0",1,0,1,0,-3,3.71,3,0.286,0,-1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"SL",3,"1","1",1,"0","2",1,1,0,0,0,0,9,0.4,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"FF",1,"1","0",1,"1","1",0,0,0,0,0,3.18,16,0.267,7,-1,5,10,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"FF",3,"1","1",1,"0","1",2,0,0,0,0,2.71,65,0.295,23,1,9,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"FF",13,"1","1",4,"3","2",0,0,0,0,1,4.44,64,0.257,20,-1,8,6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"FF",20,"1","0",6,"3","2",1,0,0,0,0,2.71,0,0.286,0,1,9,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"FT",2,"1","1",1,"1","0",0,0,0,0,0,1.77,4,0.333,1,-1,4,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"FF",28,"1","0",7,"2","0",1,0,1,0,-2,2.31,16,0.271,1,-1,6,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"FF",20,"1","1",6,"0","0",0,0,0,0,2,4.6,17,0.25,2,-1,6,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FT",26,"1","1",6,"1","1",1,0,0,0,1,4.74,19,0.308,2,-1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"FF",3,"1","1",1,"0","0",2,0,0,0,0,2.71,65,0.295,23,1,9,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",4,"1","0",2,"0","2",0,0,0,0,2,0,1,0.278,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"FF",5,"1","0",2,"0","0",0,0,0,0,0,4.87,23,0.265,4,1,4,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",9,"1","0",3,"2","1",0,0,0,0,0,4.32,3,0.079,0,1,8,6,7,5,0,0,0,0,1,0,0,0,0,0,0,1,0
"FF",27,"1","1",6,"3","2",2,1,1,0,2,2.64,18,0.178,4,1,9,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"FF",15,"1","1",5,"0","0",1,0,0,0,1,2.92,23,0.313,3,1,10,8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",4,"1","1",1,"0","2",2,0,1,0,0,1.5,1,0.235,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"FT",6,"1","1",1,"0","1",2,1,1,1,0,4.44,13,0.242,5,-1,8,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"SL",2,"1","0",1,"0","2",0,0,0,0,-1,2.29,35,0.293,7,-1,8,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"FF",5,"1","1",2,"0","1",1,0,0,0,4,2.41,45,0.265,13,-1,6,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"FF",2,"1","0",1,"1","0",0,0,0,0,0,4.67,23,0.251,4,-1,5,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"FF",10,"1","0",2,"3","0",2,0,0,0,-3,1.89,40,0.296,11,-1,6,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"FF",6,"1","1",2,"0","1",2,0,0,0,0,2.93,10,0.248,3,-1,2,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"FT",24,"1","0",7,"1","1",1,1,0,0,5,4.51,24,0.246,7,-1,9,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"SL",7,"1","1",2,"1","2",0,0,0,0,0,4.87,26,0.233,8,1,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"FF",20,"1","1",7,"0","0",0,1,0,0,1,4.34,11,0.227,3,1,10,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"SL",23,"1","0",6,"2","2",0,0,0,0,2,4.71,16,0.25,2,-1,6,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"FF",15,"1","1",4,"1","1",1,0,0,0,0,4.78,26,0.196,9,-1,4,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"FF",11,"1","0",4,"0","2",0,0,0,0,1,1.8,3,0.25,0,1,2,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"FT",2,"1","1",1,"0","1",0,0,0,0,0,1.89,6,0.326,1,-1,6,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"FF",3,"1","0",1,"1","0",1,0,0,0,0,3.17,20,0.307,4,-1,0,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"FF",15,"1","0",4,"1","1",0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"FF",9,"1","0",3,"2","2",0,0,0,0,0,4.32,3,0.079,0,1,8,6,7,5,0,0,0,1,0,0,0,0,0,0,0,1,0
"FT",10,"1","0",4,"0","0",0,0,0,0,2,3,36,0.278,7,-1,13,11,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",6,"1","0",2,"3","2",0,0,0,0,0,4.29,53,0.273,9,1,9,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"FF",24,"1","0",7,"0","0",0,0,0,0,5,3.15,19,0.227,6,1,3,9,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FT",27,"1","1",7,"2","2",1,0,0,0,8,2.57,25,0.216,9,-1,8,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"SL",20,"1","1",5,"1","0",0,0,0,0,0,1.5,6,0.316,0,-1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"FF",11,"1","0",3,"0","0",2,0,0,0,1,3.01,48,0.275,19,1,5,9,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FT",20,"1","0",4,"0","2",0,0,0,0,-3,4.49,39,0.289,10,-1,6,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"FT",4,"1","0",1,"2","0",1,0,0,0,-1,2.29,44,0.251,13,-1,8,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"SL",13,"1","0",4,"3","2",1,0,0,0,2,4.57,60,0.303,11,1,7,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"FT",13,"1","0",3,"3","0",0,0,0,0,-3,3.82,25,0.284,10,-1,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"FF",1,"1","1",1,"2","2",0,0,0,0,0,3.48,9,0.248,0,-1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"SL",6,"1","1",2,"0","1",0,0,0,0,0,4.32,47,0.313,5,1,8,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"FT",12,"1","1",3,"3","1",1,0,0,0,-2,1.5,6,0.152,2,-1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"FF",4,"1","1",1,"1","1",2,0,1,0,0,1.93,15,0.3,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"FF",6,"1","0",2,"3","1",0,0,0,0,0,4.29,53,0.273,9,1,9,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"FF",9,"1","1",3,"1","2",1,0,0,0,1,2.79,1,0.143,0,-1,3,8,5,4,0,0,0,1,0,0,0,0,0,0,1,0,0
"FT",3,"1","0",1,"1","0",2,1,0,0,0,4.67,17,0.322,7,1,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"FF",7,"1","1",2,"0","0",2,0,0,0,1,2.79,40,0.277,10,-1,3,8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",8,"1","1",3,"0","0",0,0,0,0,1,1.5,0,0.143,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",17,"1","1",5,"2","2",1,1,0,0,3,3.01,14,0.253,1,1,5,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
